name,NaPS,solvent,energy,iteration,electronic_scf,vdw,oxidation_states
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7515694980377,93.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7515817574055,94.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7515862483474,95.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7515896317722,96.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7515924729976,97.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7515944420735,98.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7515951776429,99.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7512923176557,85.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.6949682555221,0.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-PC-vdw,Na2S6,PC,-572.7494086408765,31.0,True,False,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.039, 0.038, 0.04, 0.039, 0.038, 0.042, 0.042, 0.04, 0.042, 0.042, 0.039, 0.041, 0.05, 0.042, 0.043, 0.043, 0.039, 0.052, 0.158, 0.043, 0.052, 0.157, 0.043, 0.04, 0.04, 0.037, 0.158, 0.041, 0.039, 0.04, 0.038, 0.04, 0.041, 0.039, 0.039, 0.039, 0.034, 0.042, 0.039, 0.039, 0.042, 0.039, 0.038, 0.035, 0.033, 0.041, 0.036, 0.033, 0.041, 0.039, 0.038, 0.038, 0.034, 0.034, 0.039, 0.034, 0.034, 0.038, 0.039, 0.039, 0.035, 0.039, 0.041, 0.039, 0.038, 0.034, 0.038, 0.034, 0.037]}, {'Element': 'N', 'Oxidation States': [0.016]}, {'Element': 'S', 'Oxidation States': [-0.501, 0.236, -0.496, -0.492, 0.239, -0.492]}, {'Element': 'Na', 'Oxidation States': [0.967, 0.968]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.729153539845,130.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7284907551558,34.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7284938567225,35.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.728498095215,36.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7285008258007,37.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7285030172603,38.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7285088089792,39.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7285287055506,40.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7285435466308,41.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.728549686999,42.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7285532327453,43.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7285586324167,44.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7285766015151,45.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7286186306842,46.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7286247273017,47.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
Na2S6@N_graphene-glyme-vdw,Na2S6,Glyme,-572.7286322380768,48.0,True,True,"[{'Element': 'C', 'Oxidation States': [0.038, 0.039, 0.04, 0.037, 0.04, 0.037, 0.039, 0.042, 0.042, 0.039, 0.042, 0.04, 0.04, 0.041, 0.049, 0.042, 0.04, 0.042, 0.039, 0.046, 0.142, 0.041, 0.046, 0.142, 0.041, 0.037, 0.041, 0.04, 0.141, 0.034, 0.037, 0.025, 0.034, 0.037, 0.025, -0.004, 0.038, 0.04, 0.035, 0.041, 0.04, 0.039, 0.042, 0.038, 0.04, 0.036, 0.031, 0.041, 0.036, 0.031, 0.042, 0.036, 0.039, 0.04, 0.029, 0.029, 0.039, 0.028, 0.028, 0.037, 0.039, 0.04, 0.038, 0.039, 0.038, 0.036, 0.037, 0.027, 0.007, 0.024, 0.006]}, {'Element': 'N', 'Oxidation States': [0.001]}, {'Element': 'S', 'Oxidation States': [-0.405, 0.356, -0.405, -0.401, 0.369, -0.394]}, {'Element': 'Na', 'Oxidation States': [0.724, 0.839]}]"
