name,NaPS,Atoms,solvent,electronic_scf,vdw,Count,Mean /Å,Median /Å,Sam. std. dev.,Pop. std. dev.,Std. error,Skewness
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,Ni–Na,Vacuum,False,False,2,3.0211,3.0211,0.0518,0.0366,0.0366,nan
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–Na,Vacuum,False,False,7,2.7797,2.7739,0.0395,0.0366,0.0149,-0.6014
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
Na2S6@NiS2,Na2S6,S–S,Vacuum,False,False,18,2.1038,2.0738,0.0539,0.0523,0.0127,1.6779
